Id2,Geography,Carto_CT,Total,Not Hispanic or Latino,White alone,Black alone,Amerindian  alone,Asian alone,Other alone,Hispanic or Latino,White Hispanic,Black Hispanic
36047051400,"Census Tract 514, Kings County, New York",3051400,7947,5723,1117,3194,95,1053,2087,2224,569,163
36047051500,"Census Tract 515, Kings County, New York",3051500,2024,1672,1371,109,0,154,289,352,141,0
36047051601,"Census Tract 516.01, Kings County, New York",3051601,5506,3937,367,3327,0,184,929,1569,159,567
36047051602,"Census Tract 516.02, Kings County, New York",3051602,4235,3588,407,2890,0,146,918,647,0,130
36047051700,"Census Tract 517, Kings County, New York",3051700,2343,2227,1831,82,0,215,215,116,99,0
36047051800,"Census Tract 518, Kings County, New York",3051800,3307,2758,881,1482,0,295,506,549,290,0
36047051900,"Census Tract 519, Kings County, New York",3051900,5159,4349,3479,188,0,541,611,810,559,0
36047052000,"Census Tract 520, Kings County, New York",3052000,4684,3661,1281,916,0,1273,1087,1023,160,0
36047052300,"Census Tract 523, Kings County, New York",3052300,5511,2359,1769,70,182,358,1542,3152,1348,369
36047052500,"Census Tract 525, Kings County, New York",3052500,3423,2387,2023,180,0,143,499,1036,584,62
36047052600,"Census Tract 526, Kings County, New York",3052600,4737,3822,1882,1038,87,838,737,915,211,27
36047052700,"Census Tract 527, Kings County, New York",3052700,6776,2048,1364,136,0,436,2905,4728,1993,369
36047052800,"Census Tract 528, Kings County, New York",3052800,1868,1629,1010,140,0,448,284,239,72,0
36047052900,"Census Tract 529, Kings County, New York",3052900,3995,3790,3701,77,0,0,167,205,62,0
36047053000,"Census Tract 530, Kings County, New York",3053000,3736,3421,2193,161,0,978,321,315,163,0
36047053100,"Census Tract 531, Kings County, New York",3053100,9068,8641,8498,13,0,69,355,427,126,31
36047053200,"Census Tract 532, Kings County, New York",3053200,2659,2453,1670,147,0,609,390,206,10,0
36047053300,"Census Tract 533, Kings County, New York",3053300,6907,6848,6713,51,0,73,22,59,59,0
36047053400,"Census Tract 534, Kings County, New York",3053400,4400,4182,2766,278,64,944,363,218,88,27
36047053500,"Census Tract 535, Kings County, New York",3053500,4053,3916,3705,197,14,0,97,137,40,0
36047053700,"Census Tract 537, Kings County, New York",3053700,3612,3562,3465,48,0,39,30,50,40,0
36047053800,"Census Tract 538, Kings County, New York",3053800,4414,3962,3434,73,18,403,243,452,277,0
36047053900,"Census Tract 539, Kings County, New York",3053900,2564,2202,2104,82,16,16,88,362,250,8
36047054200,"Census Tract 542, Kings County, New York",3054200,4789,4016,3753,96,0,167,652,773,121,0
36047054300,"Census Tract 543, Kings County, New York",3054300,347,271,208,11,0,29,98,76,22,0
36047054400,"Census Tract 544, Kings County, New York",3054400,3344,3148,2581,0,0,549,113,196,133,0
36047054500,"Census Tract 545, Kings County, New York",3054500,8252,6389,5576,794,0,0,773,1863,959,293
36047054600,"Census Tract 546, Kings County, New York",3054600,4861,4504,3837,168,0,264,520,357,289,27
36047054700,"Census Tract 547, Kings County, New York",3054700,4903,3937,3414,268,13,185,531,966,486,88
36047054800,"Census Tract 548, Kings County, New York",3054800,2068,1956,1833,16,0,21,168,112,112,0
36047054900,"Census Tract 549, Kings County, New York",3054900,3806,3055,2556,22,0,242,1042,751,254,24
36047055000,"Census Tract 550, Kings County, New York",3055000,3496,2897,2367,43,0,423,541,599,186,0
36047055100,"Census Tract 551, Kings County, New York",3055100,5728,2704,2361,109,0,40,1580,3024,1287,530
36047055200,"Census Tract 552, Kings County, New York",3055200,3279,2948,2078,5,0,732,362,331,271,11
36047055300,"Census Tract 553, Kings County, New York",3055300,2761,2215,1839,6,0,279,419,546,311,20
36047055400,"Census Tract 554, Kings County, New York",3055400,4492,3883,3207,11,0,418,656,609,413,34
36047055500,"Census Tract 555, Kings County, New York",3055500,6431,5440,4058,194,0,981,787,991,484,137
36047055600,"Census Tract 556, Kings County, New York",3055600,3951,3680,3152,20,0,400,217,271,261,9
36047055700,"Census Tract 557, Kings County, New York",3055700,2214,1648,1405,70,0,137,121,566,496,11
36047055800,"Census Tract 558, Kings County, New York",3055800,2331,2086,1795,24,0,192,179,245,216,0
36047056000,"Census Tract 560, Kings County, New York",3056000,3481,3405,2935,56,0,403,30,76,53,15
36047056100,"Census Tract 561, Kings County, New York",3056100,3348,3033,2479,240,8,189,299,315,250,0
36047056200,"Census Tract 562, Kings County, New York",3056200,1593,1593,1355,0,0,238,0,0,0,0
36047056300,"Census Tract 563, Kings County, New York",3056300,5092,3926,3005,124,0,422,971,1166,842,0
36047056400,"Census Tract 564, Kings County, New York",3056400,2600,2404,1919,62,0,392,235,196,83,0
36047056500,"Census Tract 565, Kings County, New York",3056500,3049,2682,2355,12,0,192,347,367,241,0
36047056600,"Census Tract 566, Kings County, New York",3056600,2821,2640,1326,195,0,953,354,181,117,10
36047056800,"Census Tract 568, Kings County, New York",3056800,1453,1330,927,0,0,403,71,123,52,0
36047056900,"Census Tract 569, Kings County, New York",3056900,1537,1388,1278,16,0,76,75,149,119,0
36047057000,"Census Tract 570, Kings County, New York",3057000,3548,3254,2105,85,0,1012,177,294,175,14
36047057100,"Census Tract 571, Kings County, New York",3057100,3800,3531,3353,38,0,83,150,269,233,0
36047057200,"Census Tract 572, Kings County, New York",3057200,5551,3813,718,2707,0,377,655,1738,709,430
36047057300,"Census Tract 573, Kings County, New York",3057300,2593,2412,1859,310,35,138,299,181,78,0
36047057400,"Census Tract 574, Kings County, New York",3057400,3211,3134,1553,37,0,1539,70,77,24,6
36047057500,"Census Tract 575, Kings County, New York",3057500,3935,3373,2985,2,0,337,713,562,134,19
36047057600,"Census Tract 576, Kings County, New York",3057600,3141,2971,1471,37,0,1438,119,170,79,34
36047057800,"Census Tract 578, Kings County, New York",3057800,3478,2972,1818,0,0,1041,505,506,256,0
36047057900,"Census Tract 579, Kings County, New York",3057900,1074,629,520,67,7,20,316,445,180,0
36047058000,"Census Tract 580, Kings County, New York",3058000,4164,3487,1564,156,0,1723,320,677,445,0
36047058200,"Census Tract 582, Kings County, New York",3058200,2812,2095,1581,10,159,393,711,717,69,0
36047058400,"Census Tract 584, Kings County, New York",3058400,3179,2938,2379,112,0,428,120,241,93,47
36047058600,"Census Tract 586, Kings County, New York",3058600,3012,2457,692,21,0,1730,299,555,284,0
36047058800,"Census Tract 588, Kings County, New York",3058800,3728,3212,2316,38,0,809,695,516,68,41
36047058900,"Census Tract 589, Kings County, New York",3058900,1817,1650,1439,33,0,146,110,167,120,8
36047059000,"Census Tract 590, Kings County, New York",3059000,1861,1637,701,170,0,759,171,224,50,17
36047059100,"Census Tract 591, Kings County, New York",3059100,3998,3429,3106,102,0,116,450,569,359,77
36047059200,"Census Tract 592, Kings County, New York",3059200,4641,4257,2477,314,0,1375,420,384,129,0
36047059300,"Census Tract 593, Kings County, New York",3059300,2135,1745,1575,30,0,73,247,390,255,22
36047059401,"Census Tract 594.01, Kings County, New York",3059401,8186,7632,4444,71,14,3026,315,554,393,0
36047059402,"Census Tract 594.02, Kings County, New York",3059402,5179,5061,3832,86,0,1120,65,118,89,0
36047059600,"Census Tract 596, Kings County, New York",3059600,2505,2457,2132,205,0,110,42,48,26,0
36047059800,"Census Tract 598, Kings County, New York",3059800,3391,3125,2428,154,101,287,503,266,65,8
36047060000,"Census Tract 600, Kings County, New York",3060000,6572,6210,5554,19,0,590,218,362,282,0
36047060600,"Census Tract 606, Kings County, New York",3060600,2728,2479,1882,19,7,480,225,249,219,0
36047060800,"Census Tract 608, Kings County, New York",3060800,3432,3200,2571,129,0,467,104,232,165,37
36047061002,"Census Tract 610.02, Kings County, New York",3061002,4207,4207,4207,0,0,0,0,0,0,0
36047061003,"Census Tract 610.03, Kings County, New York",3061003,2079,1251,546,0,0,620,514,828,333,66
36047061004,"Census Tract 610.04, Kings County, New York",3061004,6556,6170,5425,2,0,400,719,386,354,0
36047061200,"Census Tract 612, Kings County, New York",3061200,990,990,990,0,0,0,0,0,0,0
36047061600,"Census Tract 616, Kings County, New York",3061600,1513,1453,1373,69,0,11,54,60,14,0
36047062000,"Census Tract 620, Kings County, New York",3062000,2112,2083,2036,0,0,47,0,29,29,0
36047062200,"Census Tract 622, Kings County, New York",3062200,2956,2665,2200,292,0,78,333,291,185,0
36047062600,"Census Tract 626, Kings County, New York",3062600,2817,2419,1391,252,0,691,374,398,216,0
36047062800,"Census Tract 628, Kings County, New York",3062800,5099,4757,4377,19,9,395,60,342,239,0
36047063200,"Census Tract 632, Kings County, New York",3063200,1588,1456,1243,14,0,199,36,132,91,5
36047063600,"Census Tract 636, Kings County, New York",3063600,1453,1181,1055,0,14,126,53,272,226,0
36047063800,"Census Tract 638, Kings County, New York",3063800,1882,1753,1371,26,0,371,6,129,97,12
36047064000,"Census Tract 640, Kings County, New York",3064000,1832,1568,1393,0,0,175,145,264,171,0
36047064200,"Census Tract 642, Kings County, New York",3064200,2327,1943,1738,62,0,106,339,384,176,0
36047064400,"Census Tract 644, Kings County, New York",3064400,3030,2740,2059,99,0,578,150,290,183,0
36047064600,"Census Tract 646, Kings County, New York",3064600,2402,2116,1908,31,25,129,37,286,273,13
36047064800,"Census Tract 648, Kings County, New York",3064800,2240,2081,1504,492,0,60,120,159,89,0
36047065000,"Census Tract 650, Kings County, New York",3065000,1622,1235,369,658,0,208,114,387,154,119
36047065200,"Census Tract 652, Kings County, New York",3065200,1053,1031,900,31,0,72,56,22,22,0
36047065400,"Census Tract 654, Kings County, New York",3065400,1571,1498,1204,40,0,192,150,73,56,0
36047065600,"Census Tract 656, Kings County, New York",3065600,1788,1491,1294,0,0,161,201,297,193,9
36047065800,"Census Tract 658, Kings County, New York",3065800,1992,1931,1365,22,0,527,40,61,42,13
36047066000,"Census Tract 660, Kings County, New York",3066000,2295,2146,1697,22,0,397,110,149,124,0
36047066200,"Census Tract 662, Kings County, New York",3066200,1670,1482,1194,12,0,192,138,188,153,0
36047066600,"Census Tract 666, Kings County, New York",3066600,0,0,0,0,0,0,0,0,0,0
36047067000,"Census Tract 670, Kings County, New York",3067000,2897,2413,616,1521,0,222,279,484,151,136
36047067200,"Census Tract 672, Kings County, New York",3067200,1587,1545,211,1306,0,28,0,42,29,13
36047067400,"Census Tract 674, Kings County, New York",3067400,2011,1737,302,1245,0,91,273,274,146,30
36047067600,"Census Tract 676, Kings County, New York",3067600,1969,1732,179,1444,0,99,62,237,22,163
36047067800,"Census Tract 678, Kings County, New York",3067800,2650,2600,292,2298,0,0,17,50,18,25
36047068000,"Census Tract 680, Kings County, New York",3068000,2300,2083,230,1792,0,46,168,217,91,24
36047068200,"Census Tract 682, Kings County, New York",3068200,3050,2731,531,1980,0,205,105,319,131,129
36047068600,"Census Tract 686, Kings County, New York",3068600,1784,1579,838,540,0,130,246,205,86,22
36047068800,"Census Tract 688, Kings County, New York",3068800,1652,1495,591,800,5,113,46,157,86,11
36047069000,"Census Tract 690, Kings County, New York",3069000,2234,1994,345,1325,0,143,396,240,90,43
36047069200,"Census Tract 692, Kings County, New York",3069200,3000,2847,289,2289,0,126,367,153,25,34
36047069601,"Census Tract 696.01, Kings County, New York",3069601,3677,3149,1529,1388,0,152,254,528,221,203
36047069602,"Census Tract 696.02, Kings County, New York",3069602,6601,5615,3933,1074,0,491,842,986,306,72
36047069800,"Census Tract 698, Kings County, New York",3069800,1478,1314,1097,55,0,162,66,164,98,0
36047070000,"Census Tract 700, Kings County, New York",3070000,1715,1649,1586,46,7,17,0,66,59,0
36047070201,"Census Tract 702.01, Kings County, New York",3070201,5939,5349,5015,124,42,185,412,590,207,0
36047070202,"Census Tract 702.02, Kings County, New York",3070202,24,24,24,0,0,0,0,0,0,0
36047070203,"Census Tract 702.03, Kings County, New York",3070203,0,0,0,0,0,0,0,0,0,0
36047070600,"Census Tract 706, Kings County, New York",3070600,2985,2857,2452,310,0,95,0,128,128,0
36047072000,"Census Tract 720, Kings County, New York",3072000,2261,2231,80,1998,0,121,94,30,0,0
36047072200,"Census Tract 722, Kings County, New York",3072200,3296,3064,106,2877,0,68,110,232,0,168
36047072400,"Census Tract 724, Kings County, New York",3072400,1741,1632,41,1558,0,0,112,109,60,16
36047072600,"Census Tract 726, Kings County, New York",3072600,2196,1970,45,1880,0,50,150,226,0,71
36047072800,"Census Tract 728, Kings County, New York",3072800,4065,3873,144,3608,0,93,88,192,134,14
36047073000,"Census Tract 730, Kings County, New York",3073000,2431,2275,124,2018,0,13,216,156,83,63
36047073200,"Census Tract 732, Kings County, New York",3073200,2644,2574,60,2278,21,140,75,70,24,46
36047073400,"Census Tract 734, Kings County, New York",3073400,2145,2035,67,1925,0,5,103,110,24,35
36047073600,"Census Tract 736, Kings County, New York",3073600,3569,2988,286,2310,0,282,637,581,2,112
36047073800,"Census Tract 738, Kings County, New York",3073800,3988,3517,1251,2041,0,211,310,471,65,124
36047074000,"Census Tract 740, Kings County, New York",3074000,4122,3828,406,2578,0,736,447,294,0,40
36047074200,"Census Tract 742, Kings County, New York",3074200,3326,3003,1208,1516,11,171,410,323,104,6
36047074400,"Census Tract 744, Kings County, New York",3074400,2797,2642,2083,390,0,110,190,155,77,6
36047074600,"Census Tract 746, Kings County, New York",3074600,2600,2414,1836,378,0,128,181,186,94,32
36047074800,"Census Tract 748, Kings County, New York",3074800,1741,1673,1321,337,0,15,30,68,0,38
36047075000,"Census Tract 750, Kings County, New York",3075000,2823,2659,2264,300,0,66,161,164,45,16
36047075200,"Census Tract 752, Kings County, New York",3075200,955,955,915,35,0,5,0,0,0,0
36047075400,"Census Tract 754, Kings County, New York",3075400,1495,1492,1489,2,0,1,3,3,0,0
36047075600,"Census Tract 756, Kings County, New York",3075600,2144,2068,1694,73,0,340,11,76,26,0
36047075800,"Census Tract 758, Kings County, New York",3075800,1659,1603,1529,10,0,49,52,56,42,0
36047076000,"Census Tract 760, Kings County, New York",3076000,3017,2880,2593,77,0,157,147,137,48,28
36047076200,"Census Tract 762, Kings County, New York",3076200,5214,4311,2459,939,0,913,690,903,202,11
36047076400,"Census Tract 764, Kings County, New York",3076400,3725,3166,1088,1786,0,210,534,559,107,61
36047076600,"Census Tract 766, Kings County, New York",3076600,2416,2036,284,1657,0,49,292,380,171,16
36047076800,"Census Tract 768, Kings County, New York",3076800,3104,2856,2488,57,0,253,311,248,64,0
36047077000,"Census Tract 770, Kings County, New York",3077000,3131,2584,356,1961,0,98,481,547,391,13
36047077200,"Census Tract 772, Kings County, New York",3077200,3168,2543,1130,1317,26,58,502,625,142,31
36047077400,"Census Tract 774, Kings County, New York",3077400,3539,3214,550,2254,0,319,359,325,73,109
36047077600,"Census Tract 776, Kings County, New York",3077600,3907,3761,157,3174,0,298,317,146,27,82
36047078000,"Census Tract 780, Kings County, New York",3078000,2551,2431,57,2347,0,0,76,120,19,71
36047078200,"Census Tract 782, Kings County, New York",3078200,5329,5134,42,4955,0,61,272,195,10,65
36047078400,"Census Tract 784, Kings County, New York",3078400,2612,2431,93,2220,0,34,170,181,0,114
36047078600,"Census Tract 786, Kings County, New York",3078600,4965,4336,372,3454,0,279,847,629,58,121
36047078800,"Census Tract 788, Kings County, New York",3078800,3307,3081,25,2920,16,29,169,226,124,102
36047079000,"Census Tract 790, Kings County, New York",3079000,5197,4896,145,4539,2,108,452,301,47,33
36047079200,"Census Tract 792, Kings County, New York",3079200,3820,3186,387,2715,0,7,678,634,64,45
36047079400,"Census Tract 794, Kings County, New York",3079400,1783,1650,13,1637,0,0,60,133,14,71
36047079601,"Census Tract 796.01, Kings County, New York",3079601,4577,4135,960,3017,0,81,320,442,57,221
36047079602,"Census Tract 796.02, Kings County, New York",3079602,4639,3941,444,3309,0,28,864,698,83,62
36047079801,"Census Tract 798.01, Kings County, New York",3079801,3023,2704,826,1680,0,134,249,319,119,103
